"usd_cleaning_fee","f_property_type","f_room_type","f_room_type2","f_cancellation_policy","f_bed_type","f_neighbourhood_cleansed","usd_price_day","p_host_response_rate","n_accommodates","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_guests_included","n_reviews_per_month","n_extra_people","n_minimum_nights","n_beds","n_days_since","d_24hourcheckin","d_airconditioning","d_breakfast","d_buzzerwirelessintercom","d_cabletv","d_carbonmonoxidedetector","d_cats","d_dogs","d_doorman","d_doormanentry","d_dryer","d_elevatorinbuilding","d_essentials","d_familykidfriendly","d_fireextinguisher","d_firstaidkit","d_freeparkingonpremises","d_freeparkingonstreet","d_gym","d_hairdryer","d_hangers","d_heating","d_hottub","d_indoorfireplace","d_internet","d_iron","d_keypad","d_kitchen","d_laptopfriendlyworkspace","d_lockonbedroomdoor","d_lockbox","d_otherpets","d_paidparkingoffpremises","d_petsallowed","d_petsliveonthisproperty","d_pool","d_privateentrance","d_privatelivingroom","d_safetycard","d_selfcheckin","d_shampoo","d_smartlock","d_smokedetector","d_smokingallowed","d_suitableforevents","d_tv","d_washer","d_washerdryer","d_wheelchairaccessible","d_wirelessinternet","price","neighbourhood_cleansed","cancellation_policy","room_type","property_type","ln_price","n_accommodates2","ln_accommodates","ln_accommodates2","ln_beds","f_bathroom","ln_number_of_reviews","f_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating","f_minimum_nights"
25,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",105,NA,6,2.5,99,17,4,0.27,10,3,4,1885,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,105,"Hackney","strict","Entire home/apt","House",4.65396035015752,36,1.79175946922805,3.2104019955684,1.38629436111989,2,2.89037175789616,1,7.54168309988211,56.8769839790475,428.948188847048,3553225,6697829125,4.59511985013459,3
36,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",104,100,4,1,92,12,1,0.45,0,2,1,805,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,104,"Hackney","strict","Entire home/apt","Apartment",4.64439089914137,16,1.38629436111989,1.92181205567281,0,1,2.56494935746154,1,6.69084227741856,44.7673703812916,299.531414396002,648025,521660125,4.52178857704904,2
NA,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",64,100,3,1,100,1,1,0.05,0,14,1,557,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,64,"Hackney","moderate","Entire home/apt","Apartment",4.15888308335967,9,1.09861228866811,1.20694896081258,0,1,0.693147180559945,1,6.32256523992728,39.9748312131368,252.743478300139,310249,172808693,4.60517018598809,3
NA,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",175,100,5,2,92,15,4,0.34,40,2,3,1316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,175,"Hackney","strict","Entire home/apt","House",5.16478597392351,25,1.6094379124341,2.59029039398023,1.09861228866811,2,2.77258872223978,1,7.18235211188526,51.5861818591027,370.510122219823,1731856,2279122496,4.52178857704904,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",31,100,2,1,100,2,1,2,6,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,31,"Hackney","flexible","Private room","Apartment",3.43398720448515,4,0.693147180559945,0.480453013918201,NA,1,1.09861228866811,1,3.04452243772342,9.26911687380137,28.2200343001691,441,9261,4.60517018598809,1
NA,"Apartment","Entire home/apt","Entire/Apt","strict","Couch","Hackney",49,100,2,1,93,43,1,1.34,4,1,1,963,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,49,"Hackney","strict","Entire home/apt","Apartment",3.89182029811063,4,0.693147180559945,0.480453013918201,0,1,3.78418963391826,1,6.87005341179813,47.1976338809591,324.250265672682,927369,893056347,4.53259949315326,1
30,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",100,100,6,1,84,11,5,0.18,10,7,6,1785,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,100,"Hackney","strict","Entire home/apt","House",4.60517018598809,36,1.79175946922805,3.2104019955684,1.79175946922805,1,2.484906649788,1,7.48717369421374,56.0577699273262,419.714260356163,3186225,5687411625,4.43081679884331,3
30,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",80,100,4,1,92,16,2,0.44,0,2,2,1091,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,80,"Hackney","flexible","Entire home/apt","Apartment",4.38202663467388,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.83321334405622,1,6.99484998583307,48.9279263243089,342.243504756434,1190281,1298596571,4.52178857704904,2
20,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",90,100,5,1,100,3,1,0.15,0,3,2,592,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,90,"Hackney","strict","Entire home/apt","Apartment",4.49980967033027,25,1.6094379124341,2.59029039398023,0.693147180559945,1,1.38629436111989,1,6.38350663488401,40.7491569576081,260.122513804821,350464,207474688,4.60517018598809,3
73,"House","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",80,100,6,1,90,31,2,3.46,15,2,3,268,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,80,"Hackney","moderate","Entire home/apt","House",4.38202663467388,36,1.79175946922805,3.2104019955684,1.09861228866811,1,3.46573590279973,1,5.59098698051086,31.2591354162419,174.769419134234,71824,19248832,4.49980967033027,2
25,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",85,98,4,1,100,1,1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,85,"Hackney","flexible","Entire home/apt","Apartment",4.44265125649032,16,1.38629436111989,1.92181205567281,0.693147180559945,1,0.693147180559945,1,NA,NA,NA,0,0,4.60517018598809,1
NA,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",120,100,4,1,100,4,1,1.52,0,2,2,77,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,120,"Hackney","strict","Entire home/apt","Apartment",4.78749174278205,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.6094379124341,1,4.34380542185368,18.8686455429255,81.961724812395,5929,456533,4.60517018598809,2
20,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",90,NA,2,1,94,14,1,0.43,0,2,1,966,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,90,"Hackney","flexible","Entire home/apt","Apartment",4.49980967033027,4,0.693147180559945,0.480453013918201,0,1,2.70805020110221,1,6.87316383421252,47.2403810919269,324.690878835449,933156,901428696,4.54329478227,2
25,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",180,100,6,1,80,2,1,0.07,0,20,3,808,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,180,"Hackney","strict","Entire home/apt","Apartment",5.19295685089021,36,1.79175946922805,3.2104019955684,1.09861228866811,1,1.09861228866811,1,6.69456205852109,44.8171611553902,300.031266641501,652864,527514112,4.38202663467388,3
10,"Apartment","Private room","Private","flexible","Real Bed","Hackney",69,100,2,1,80,2,1,0.24,0,1,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,"Hackney","flexible","Private room","Apartment",4.23410650459726,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,5.49306144334055,30.1737240203145,165.746120017988,59049,14348907,4.38202663467388,1
NA,"House","Private room","Private","moderate","Real Bed","Hackney",39,NA,2,1.5,100,1,1,0.18,0,1,1,168,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39,"Hackney","moderate","Private room","House",3.66356164612965,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,5.12396397940326,26.2550068622221,134.529709441011,28224,4741632,4.60517018598809,1
45,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",95,100,3,1,90,25,1,2.6,0,1,1,286,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,95,"Hackney","moderate","Entire home/apt","Apartment",4.55387689160054,9,1.09861228866811,1.20694896081258,0,1,3.25809653802148,1,5.65599181081985,31.9902433640612,180.936554493264,81796,23393656,4.49980967033027,1
NA,"House","Private room","Private","flexible","Real Bed","Hackney",29,100,1,1,87,3,1,0.35,0,1,1,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"Hackney","flexible","Private room","House",3.36729582998647,1,0,0,0,1,1.38629436111989,1,5.55682806169954,30.8783381072914,171.585615693243,67081,17373979,4.46590811865458,1
NA,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",100,NA,4,1,94,10,1,0.47,0,2,2,636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,100,"Hackney","moderate","Entire home/apt","Apartment",4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.39789527279837,1,6.45519856334012,41.6695884921484,268.98546776949,404496,257259456,4.54329478227,2
25,"Apartment","Private room","Private","strict","Real Bed","Hackney",35,100,2,1,86,23,1,1.45,20,1,1,474,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,35,"Hackney","strict","Private room","Apartment",3.55534806148941,4,0.693147180559945,0.480453013918201,0,1,3.17805383034795,1,6.16120732169508,37.960475660909,233.88236057702,224676,106496424,4.45434729625351,1
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",80,33,2,1,100,1,1,0.04,0,1,1,792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80,"Hackney","flexible","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,6.67456139181443,44.5497697730997,297.350173341753,627264,496793088,4.60517018598809,1
NA,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",78,NA,5,1,100,2,2,0.14,10,2,3,428,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,78,"Hackney","moderate","Entire home/apt","Apartment",4.35670882668959,25,1.6094379124341,2.59029039398023,1.09861228866811,1,1.09861228866811,1,6.0591231955818,36.7129738992374,222.448431731658,183184,78402752,4.60517018598809,2
10,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",80,80,2,1,93,4,1,0.44,0,1,1,274,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,80,"Hackney","flexible","Entire home/apt","Apartment",4.38202663467388,4,0.693147180559945,0.480453013918201,0,1,1.6094379124341,1,5.61312810638807,31.5072071387237,176.853989944161,75076,20570824,4.53259949315326,1
15,"House","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",200,100,6,3,100,2,2,0.1,10,4,3,619,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,200,"Hackney","moderate","Entire home/apt","House",5.29831736654804,36,1.79175946922805,3.2104019955684,1.09861228866811,2,1.09861228866811,1,6.4281052726846,41.3205373967155,265.612764309988,383161,237176659,4.60517018598809,3
90,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",250,100,4,1,89,17,1,1.63,0,2,2,310,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,250,"Hackney","strict","Entire home/apt","Apartment",5.52146091786225,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.89037175789616,1,5.73657229747919,32.9082617242057,188.780622565273,96100,29791000,4.48863636973214,2
20,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",140,100,6,1,97,6,4,0.41,10,1,3,435,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,140,"Hackney","moderate","Entire home/apt","Apartment",4.9416424226093,36,1.79175946922805,3.2104019955684,1.09861228866811,1,1.94591014905531,1,6.07534603108868,36.909829397465,224.23998553805,189225,82312875,4.57471097850338,1
40,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",95,100,7,1,100,7,3,0.35,15,3,4,602,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,95,"Hackney","strict","Entire home/apt","Apartment",4.55387689160054,49,1.94591014905531,3.78656630819647,1.38629436111989,1,2.07944154167984,1,6.40025744530882,40.963295366231,262.175636152104,362404,218167208,4.60517018598809,3
18,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",90,100,6,1,100,2,1,0.98,10,1,3,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,90,"Hackney","strict","Entire home/apt","Apartment",4.49980967033027,36,1.79175946922805,3.2104019955684,1.09861228866811,1,1.09861228866811,1,4.0943445622221,16.7636573941977,68.6361894948876,3600,216000,4.60517018598809,1
35,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",100,100,4,1,100,8,4,1.36,35,1,2,174,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,100,"Hackney","flexible","Entire home/apt","Apartment",4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.19722457733622,1,5.15905529921453,26.6158515803535,137.31265013873,30276,5268024,4.60517018598809,1
6,"Apartment","Private room","Private","flexible","Real Bed","Hackney",49,100,1,1,97,54,1,4.01,0,4,1,403,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,49,"Hackney","flexible","Private room","Apartment",3.89182029811063,1,0,0,0,1,4.00733318523247,2,5.99893656194668,35.9872398742607,215.885169045248,162409,65450827,4.57471097850338,3
5,"Apartment","Private room","Private","moderate","Real Bed","Hackney",32,100,2,1,92,45,1,2.65,10,2,1,508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32,"Hackney","moderate","Private room","Apartment",3.46573590279973,4,0.693147180559945,0.480453013918201,0,1,3.8286413964891,1,6.23048144757848,38.8188990686197,241.860430462456,258064,131096512,4.52178857704904,2
40,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",98,100,6,1,100,1,1,0.28,0,5,2,104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,98,"Hackney","moderate","Entire home/apt","Apartment",4.58496747867057,36,1.79175946922805,3.2104019955684,0.693147180559945,1,0.693147180559945,1,4.64439089914137,21.5703668240272,100.181215368653,10816,1124864,4.60517018598809,3
71,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",49,80,6,1.5,86,40,2,2.52,15,2,3,476,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,49,"Hackney","moderate","Entire home/apt","Apartment",3.89182029811063,36,1.79175946922805,3.2104019955684,1.09861228866811,1,3.71357206670431,1,6.16541785423142,38.0123773172756,234.362189793712,226576,107850176,4.45434729625351,2
NA,"Apartment","Private room","Private","flexible","Real Bed","Hackney",40,100,2,1,90,2,1,0.78,0,1,1,76,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,40,"Hackney","flexible","Private room","Apartment",3.68887945411394,4,0.693147180559945,0.480453013918201,0,1,1.09861228866811,1,4.33073334028633,18.7552512646676,81.2239919573434,5776,438976,4.49980967033027,1
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",250,100,6,2,93,6,1,1.17,0,2,3,153,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,250,"Hackney","flexible","Entire home/apt","Apartment",5.52146091786225,36,1.79175946922805,3.2104019955684,1.09861228866811,2,1.94591014905531,1,5.03043792139244,25.305305680983,127.296769310045,23409,3581577,4.53259949315326,2
30,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",68,NA,4,1,80,3,2,0.33,8,3,2,275,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,68,"Hackney","moderate","Entire home/apt","Apartment",4.21950770517611,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.38629436111989,1,5.61677109766657,31.5481175635825,177.198554916918,75625,20796875,4.38202663467388,3
NA,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",74,100,4,1,90,4,1,0.28,0,4,2,432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,74,"Hackney","moderate","Entire home/apt","Apartment",4.30406509320417,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.6094379124341,1,6.06842558824411,36.8257891200559,223.474561003429,186624,80621568,4.49980967033027,3
30,"House","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",195,100,6,1.5,99,16,1,0.73,0,3,3,658,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,195,"Hackney","strict","Entire home/apt","House",5.27299955856375,36,1.79175946922805,3.2104019955684,1.09861228866811,1,2.83321334405622,1,6.48920493132532,42.1097806407368,273.258996190897,432964,284890312,4.59511985013459,3
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",79,NA,2,1,100,3,1,0.1,0,3,1,921,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,79,"Hackney","strict","Entire home/apt","Apartment",4.36944785246702,4,0.693147180559945,0.480453013918201,0,1,1.38629436111989,1,6.82546003625531,46.5869047065183,317.977056287175,848241,781229961,4.60517018598809,3
NA,"Apartment","Private room","Private","strict","Real Bed","Hackney",70,100,2,1,87,11,1,1.91,0,3,1,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,70,"Hackney","strict","Private room","Apartment",4.24849524204936,4,0.693147180559945,0.480453013918201,0,1,2.484906649788,1,5.14749447681345,26.496699388825,136.391613757763,29584,5088448,4.46590811865458,3
10,"Apartment","Private room","Private","strict","Couch","Hackney",50,100,2,1,96,80,1,3.28,6,1,1,731,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,50,"Hackney","strict","Private room","Apartment",3.91202300542815,4,0.693147180559945,0.480453013918201,0,1,4.39444915467244,2,6.59441345974978,43.486288878129,286.766568692501,534361,390617891,4.56434819146784,1
18,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",180,NA,4,2,100,2,1,0.1,0,2,2,619,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,180,"Hackney","flexible","Entire home/apt","Apartment",5.19295685089021,16,1.38629436111989,1.92181205567281,0.693147180559945,2,1.09861228866811,1,6.4281052726846,41.3205373967155,265.612764309988,383161,237176659,4.60517018598809,2
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",70,98,4,1,100,12,1,9.729999,0,1,2,35,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,70,"Hackney","strict","Entire home/apt","Apartment",4.24849524204936,16,1.38629436111989,1.92181205567281,0.693147180559945,1,2.56494935746154,1,3.55534806148941,12.6404998383365,44.941376596487,1225,42875,4.60517018598809,1
30,"Apartment","Entire home/apt","Entire/Apt","strict","Real Bed","Hackney",120,100,6,2,100,3,6,0.16,0,3,3,566,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,120,"Hackney","strict","Entire home/apt","Apartment",4.78749174278205,36,1.79175946922805,3.2104019955684,1.09861228866811,2,1.38629436111989,1,6.33859407820318,40.1777748882325,254.670605981931,320356,181321496,4.60517018598809,3
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",103,NA,4,1,88,6,1,0.36,0,2,2,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,"Hackney","flexible","Entire home/apt","Apartment",4.63472898822964,16,1.38629436111989,1.92181205567281,0.693147180559945,1,1.94591014905531,1,6.20859002609663,38.5465901121465,239.319974910308,247009,122763473,4.47733681447821,2
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",65,100,4,1,85,4,2,0.33,5,1,3,359,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,65,"Hackney","flexible","Entire home/apt","Apartment",4.17438726989564,16,1.38629436111989,1.92181205567281,1.09861228866811,1,1.6094379124341,1,5.88332238848828,34.6134823268874,203.64227551732,128881,46268279,4.44265125649032,1
25,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",90,100,4,1,95,26,2,2.29,15,2,1,340,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,90,"Hackney","moderate","Entire home/apt","Apartment",4.49980967033027,16,1.38629436111989,1.92181205567281,0,1,3.29583686600433,1,5.82894561761021,33.9766070130572,198.047794550024,115600,39304000,4.55387689160054,2
40,"Apartment","Entire home/apt","Entire/Apt","moderate","Real Bed","Hackney",60,83,2,1,97,22,2,0.94,0,2,2,699,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,60,"Hackney","moderate","Entire home/apt","Apartment",4.0943445622221,4,0.693147180559945,0.480453013918201,0.693147180559945,1,3.13549421592915,1,6.54965074223381,42.8979248452439,280.966425302942,488601,341532099,4.57471097850338,2
NA,"Apartment","Entire home/apt","Entire/Apt","flexible","Real Bed","Hackney",64,100,2,1,60,1,1,0.43,0,2,1,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,64,"Hackney","flexible","Entire home/apt","Apartment",4.15888308335967,4,0.693147180559945,0.480453013918201,0,1,0.693147180559945,1,4.20469261939097,17.6794400235609,74.3366109820316,4489,300763,4.0943445622221,2
